Date,Open,High,Low,AdjClose,Volume
5/7/2019,180.566,181.359,177.348,179.035,61191638
5/8/2019,178.484,179.927,177.787,178.573,38665061
5/9/2019,176.613,178.221,175.024,177.605,57585288
5/10/2019,176.907,178.691,174.005,177.827,60888133
5/13/2019,173.309,174.23,171.153,171.651,69896930
5/14/2019,172.544,174.594,171.917,173.544,45110378
5/15/2019,172.427,176.416,172.349,175.987,42596793
5/16/2019,176.007,178.869,175.847,177.758,40866280
5/17/2019,175.997,178.388,175.788,175.937,46506159
5/20/2019,173.514,174.152,172.378,172.965,40166264
5/21/2019,174.466,175.259,173.898,174.789,32889509
5/22/2019,173.79,175.014,173.731,173.995,25314447
5/23/2019,172.054,172.072,170.268,171.329,47181382
5/24/2019,172.339,172.868,171.045,171.252,26948550
5/28/2019,171.731,172.692,170.586,170.606,25763122
5/29/2019,169.613,170.143,168.299,169.222,43880823
5/30/2019,169.691,170.398,168.966,169.918,31579705
5/31/2019,167.937,168.497,167.113,167.191,47280109
6/3/2019,166.781,167.191,162.71,163.526,78902776
6/4/2019,165.292,168.19,164.722,168.134,49726647
6/5/2019,169.751,169.761,167.614,169.397,35801361
6/6/2019,169.672,171.134,168.926,170.721,31120300
6/7/2019,171.573,174.721,171.407,174.015,47740088
6/10/2019,175.161,177.681,175.142,176.035,43055311
6/11/2019,177.896,178.211,175.69,176.27,42925307
6/12/2019,175.788,176.152,174.947,175.269,28878250
6/13/2019,176.016,176.722,175.651,176.29,24672841
6/14/2019,175.369,176.007,174.889,175.556,23765922
6/17/2019,175.907,177.091,175.748,176.593,21201855
6/18/2019,178.681,180.438,178.241,179.19,50121411
6/19/2019,179.506,180.258,178.379,179.869,32950958
6/20/2019,182.357,182.397,179.917,181.513,42573300
6/21/2019,181.26,182.407,180.866,181.26,41593759
6/24/2019,181.602,181.799,181.171,181.27,20112162
6/25/2019,181.171,181.25,177.886,178.151,35211339
6/26/2019,179.328,180.468,178.701,178.995,23455174
6/27/2019,179.661,180.093,179.19,179.691,20458890
6/28/2019,180.103,180.298,179.269,179.917,21984823
7/1/2019,183.32,183.582,181.463,182.317,32379868
7/2/2019,182.257,183.054,181.74,183.034,18721777
7/3/2019,183.465,184.416,183.31,184.416,16392733
7/5/2019,183.172,184.377,182.446,184.044,22230186
7/8/2019,182.886,182.895,182.006,182.749,18268216
7/9/2019,181.867,183.897,181.73,183.671,19923543
7/10/2019,184.759,186.024,184.445,185.515,29453769
7/11/2019,185.819,186.258,184.779,185.377,24638952
7/12/2019,185.581,186.455,185.407,186.446,20980664
7/15/2019,186.866,187.074,186.357,187.035,16199668
7/16/2019,186.759,186.975,185.515,186.082,20958874
7/17/2019,186.132,186.407,185.142,185.161,17402746
7/18/2019,184.288,185.739,183.699,185.377,30171905
7/19/2019,186.719,186.729,183.819,184.004,30505746
7/22/2019,184.475,185.878,184.416,185.486,19674518
7/23/2019,186.495,186.71,185.249,186.69,24691480
7/24/2019,186.004,188.023,185.964,188.013,21199677
7/25/2019,187.357,187.396,185.868,186.23,24326109
7/26/2019,187.396,188.376,187.308,188.132,21208368
7/29/2019,188.042,188.042,186.308,187.495,21229552
7/30/2019,186.092,187.415,185.925,186.68,19416472
7/31/2019,187.19,187.308,182.377,184.093,43210819
8/1/2019,184.485,187.847,182.287,183.172,65657493
8/2/2019,181.897,182.066,179.407,180.487,57314132
8/5/2019,176.771,176.771,172.634,174.103,77894199
8/6/2019,175.699,177.053,174.436,176.534,43490857
8/7/2019,174.681,177.748,173.299,177.496,51892033
8/8/2019,178.369,181.406,177.807,181.368,39879358
8/9/2019,180.458,181.114,178.251,179.681,34887280
8/12/2019,178.553,179.103,176.762,177.595,25580186
8/13/2019,177.516,182.72,177.269,181.473,42012481
8/14/2019,178.523,179.151,175.738,176.055,52940409
8/15/2019,176.386,176.849,174.525,175.857,38249739
8/16/2019,177.358,179.151,177.348,178.691,36108093
8/19/2019,181.143,181.907,180.622,181.513,23427058
8/20/2019,181.114,181.72,180.074,180.121,20697975
8/21/2019,181.74,182.287,181.075,181.71,21534553
8/22/2019,182.056,182.516,179.721,181.134,25193676
8/23/2019,179.937,181.533,174.917,175.408,57551724
8/26/2019,177.437,178.094,176.357,178.046,28743051
8/27/2019,179.279,179.611,176.967,177.671,29148151
8/28/2019,177.091,178.611,176.192,178.309,22679831
8/29/2019,180.507,181.543,179.849,181.035,26394358
8/30/2019,182.016,182.046,179.602,180.593,27334344
9/3/2019,179.456,180.328,178.251,178.859,29092640
9/4/2019,180.556,181.573,180.065,181.416,22500818
9/5/2019,183.407,185.277,183.358,184.749,35356542
9/6/2019,184.994,185.132,184.161,184.564,20229062
9/9/2019,185.142,185.229,183.24,184.181,25335949
9/10/2019,183.211,183.749,181.987,183.651,24647844
9/11/2019,183.975,185.486,183.572,185.387,26016939
9/12/2019,186.553,187.582,185.906,186.16,29781129
9/13/2019,185.888,186.317,185.249,185.495,28722245
9/16/2019,184.288,185.044,184.103,184.651,21091841
9/17/2019,184.67,185.552,184.278,185.552,21916757
9/18/2019,185.161,185.552,183.132,185.477,32358758
9/19/2019,185.799,186.936,185.427,185.789,27211985
9/20/2019,186.044,186.24,183.182,183.809,31277613
9/23/2019,183.749,184.426,183.122,183.878,23741877
9/24/2019,184.719,185.132,180.64,181.436,42574807
9/25/2019,181.27,183.955,179.76,183.474,37812021
9/26/2019,183.27,183.397,181.445,182.789,28002263
9/27/2019,183.102,183.23,179.318,180.527,42271900
9/30/2019,181.23,182.545,180.886,182.257,27515164
10/1/2019,182.945,183.965,180.468,180.759,33839945
10/2/2019,179.573,180.699,176.652,177.662,50692003
10/3/2019,177.681,179.75,175.507,179.631,41037120
10/4/2019,180.497,182.516,180.398,182.257,33930738
10/7/2019,181.691,183.142,181.378,181.701,22174477
10/8/2019,180.507,181.339,178.849,178.995,34396172
10/9/2019,180.468,181.543,179.965,180.719,21578204
10/10/2019,180.739,182.836,180.612,182.132,27653921
10/11/2019,184.171,185.945,184.093,184.465,42919054
10/14/2019,184.191,185.044,184.014,184.445,15925712
